Entity,Code,Year,Dementia,Cardiovascular diseases,Kidney disease,Respiratory disease,Liver disease,"Diabetes, blood and endocrine disease",Digestive disease,Hepatitis,Cancers,Parkinson's disease,Fire,Malaria,Drowning,Homicide,HIV/AIDS,Drug disorder,Tuberculosis,Road incidents,Maternal deaths,Neonatal deaths,Alcohol disorder,Natural disasters,Diarrheal diseases,Heat-related deaths (hot or cold exposure),Nutritional deficiencies,Suicide,Execution,Meningitis (deaths),Lower respiratory infections (deaths),Intestinal infectious diseases (deaths),Protein-energy malnutrition (deaths),Conflict (deaths),Terrorism (deaths)
Turkmenistan,TKM,1990,297,10519,207,1014,786,575,380,226,2508,40,275,1,649,215,109,35,370,680,81,2358,64,0,1525,15,57,296,,165.68166357605753,4104.859534979715,0.319734597775,30.573985809261202,,
Turkmenistan,TKM,1991,301,11040,249,1007,821,650,385,227,2507,41,291,1,672,222,135,24,394,707,79,2402,70,0,1340,15,54,302,,159.56928290106057,3985.5420669176456,0.319374801181,28.457330477616235,,
Turkmenistan,TKM,1992,305,11644,275,1005,859,707,384,209,2525,41,316,1,701,230,140,23,428,702,84,2401,70,0,1307,16,51,310,,154.56173995480682,3924.88956397245,0.31383947056,25.40716495078188,,
Turkmenistan,TKM,1993,308,12288,288,993,905,756,377,196,2532,42,341,1,704,239,170,22,475,686,77,2355,63,0,1345,19,47,314,,156.87007871280355,3876.731403880425,0.303926911444,22.83152197875216,,
Turkmenistan,TKM,1994,313,12840,266,1038,976,769,377,169,2543,43,362,1,705,247,168,37,520,637,82,2254,71,0,1545,19,44,330,,155.0890797998521,3906.132533743091,0.296418596321,20.560128651358482,,
Turkmenistan,TKM,1995,319,13384,267,1051,1037,795,381,161,2532,44,372,1,703,255,212,45,582,590,81,2175,76,0,1612,21,43,347,,156.49913090330938,3868.211417318188,0.277712400926,18.83553767788484,,
Turkmenistan,TKM,1996,326,13860,272,1061,1100,823,390,145,2519,45,376,1,696,265,262,52,650,561,70,2115,80,0,1586,22,40,365,,152.31990044283174,3789.3249259641993,0.26906823271,16.842694992393856,,
Turkmenistan,TKM,1997,332,14287,289,1069,1183,867,395,142,2502,47,382,1,684,266,312,59,705,549,53,2041,84,0,1498,24,39,399,,154.80425053629207,3759.7912442575584,0.25959450333,15.4490656486771,,
Turkmenistan,TKM,1998,339,14672,312,1063,1238,911,389,132,2461,48,391,1,677,277,310,68,757,552,46,2007,88,0,1364,26,39,438,,151.1877068869962,3601.2850807238074,0.251140013812,14.317555340865074,,
Turkmenistan,TKM,1999,344,15026,413,938,1302,1045,379,133,2464,50,378,1,664,278,285,66,802,588,36,2012,92,0,1200,27,35,476,,160.6149917086609,3288.2505522903116,0.247127062939,12.405990163986896,,
Turkmenistan,TKM,2000,348,15191,517,850,1353,1183,365,129,2447,51,364,1,630,272,272,67,837,595,22,1992,95,10,1047,28,33,512,,172.37378087039417,3007.527470697271,0.239343533988,11.38132536738945,,
Turkmenistan,TKM,2001,351,15387,572,767,1422,1257,365,127,2437,53,354,1,639,272,260,68,837,612,25,1981,99,11,904,29,29,541,,155.1085055697598,2828.3451129369964,0.231619620469,9.230371968648068,,
Turkmenistan,TKM,2002,353,15564,616,717,1475,1328,367,119,2414,54,342,1,649,271,250,70,807,648,29,1995,102,14,772,30,27,557,,144.98226878119743,2613.481533381649,0.225907144599,8.113548918473295,0,0
Turkmenistan,TKM,2003,364,15810,646,683,1538,1388,369,111,2409,57,334,1,618,267,241,72,792,649,26,1989,105,14,651,31,24,566,,138.6842355809127,2471.4088436671004,0.222210645564,6.912582554343507,,
Turkmenistan,TKM,2004,373,15968,677,659,1601,1447,367,104,2432,59,317,1,598,264,232,75,771,663,21,1968,108,13,560,31,22,573,,130.6367898126034,2339.4653952192657,0.214716569603,6.3541279486421125,,
Turkmenistan,TKM,2005,382,16016,711,638,1686,1507,358,98,2456,60,295,1,557,262,228,77,750,668,21,1963,110,10,501,31,21,577,,121.16403349923442,2219.838857628823,0.211654910705,6.501789341408949,,
Turkmenistan,TKM,2006,390,15943,725,605,1750,1535,349,95,2499,62,283,1,498,259,218,79,720,656,19,1939,112,11,434,32,21,568,,117.46993793058385,2124.7189031901717,0.20557009047,6.529415513687636,,
Turkmenistan,TKM,2007,399,15868,738,573,1809,1569,345,89,2561,64,264,1,433,264,211,81,707,628,23,1909,114,11,380,34,20,543,,114.239400178551,2049.3038298778097,0.202212210583,6.154840843822733,,
Turkmenistan,TKM,2008,409,15774,755,538,1876,1616,344,89,2627,65,238,1,381,267,219,84,682,592,20,1874,115,14,337,36,21,521,,107.95857220193388,1976.5111836922365,0.198168303955,6.508202799058057,,
Turkmenistan,TKM,2009,422,15640,780,492,1910,1668,346,90,2748,67,213,0,333,269,213,86,662,557,20,1846,117,15,296,37,20,498,,105.15405803470466,1854.2525373637022,0.193995024995,5.296967213087738,,
Turkmenistan,TKM,2010,437,15659,802,453,1954,1700,341,87,2844,69,193,0,294,269,216,89,633,527,17,1805,118,15,252,38,19,484,,90.53641024569886,1711.3657551439476,0.190766109506,5.138414740315659,,
Turkmenistan,TKM,2011,453,15762,814,434,2027,1721,338,86,2899,71,178,0,258,269,216,92,594,496,14,1785,120,17,219,39,18,471,,85.98077978396283,1621.1070073319765,0.187653910396,4.566195025714158,,
Turkmenistan,TKM,2012,469,15903,823,417,2090,1747,333,82,2953,74,167,0,239,269,216,94,558,468,15,1748,122,13,178,40,18,461,,77.42742312772471,1530.2501873717074,0.185174070211,4.295036231864526,,
Turkmenistan,TKM,2013,478,15969,831,415,2154,1773,336,79,2991,75,165,0,220,271,211,96,527,446,15,1726,125,20,159,40,17,452,,75.07279103610851,1463.5879811395812,0.181869615167,4.098251583552108,,
Turkmenistan,TKM,2014,482,16031,824,414,2214,1793,342,79,3035,76,161,0,213,273,201,99,517,431,13,1688,128,11,134,38,16,449,,71.24977711778581,1390.255264507056,0.178619663948,3.4416001858061476,0,3
Turkmenistan,TKM,2015,485,16135,823,425,2224,1800,345,78,3068,77,163,0,221,278,200,101,500,448,14,1643,131,0,133,37,16,460,,69.4315795117961,1323.1620674330013,0.175098955263,2.7198046689778828,,
Turkmenistan,TKM,2016,506,16448,830,436,2245,1818,348,77,3110,79,163,0,221,282,191,104,488,455,14,1582,133,0,126,37,16,467,,66.65512556990575,1257.6620341997393,0.171824614615,2.9444128321871155,,
Turkmenistan,TKM,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.58846123859033,1205.7909283109352,,2.981108086428472,,
USSR,OWID_USS,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
USSR,OWID_USS,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
Uganda,UGA,1990,939,20606,1018,4355,2683,5431,4017,477,10998,51,1219,55384,1491,1074,37113,32,10386,2850,2772,25258,216,0,17531,97,8171,1759,,7423.868956855951,18285.298456861256,801.302422528,6422.6556919977265,727,84
Uganda,UGA,1991,980,21688,1074,4523,2853,5710,4252,515,11560,54,1257,56631,1561,1167,46901,34,11072,3037,2985,25905,229,0,18333,104,8283,1903,,7294.429916163763,18448.99089887965,820.234321832,6553.8190288032,1026,2
Uganda,UGA,1992,1014,22144,1091,4556,2909,5815,4364,529,11942,56,1263,57077,1565,1184,56811,35,11345,3074,3019,26464,233,0,18947,108,8251,1970,,7343.923156880107,18557.806390530997,809.956723123,6697.2869884328775,71,2
Uganda,UGA,1993,1052,22734,1119,4612,2999,5962,4513,551,12521,58,1275,57839,1558,1236,66121,36,11889,3178,3144,26908,239,0,19342,113,8170,2063,,7652.645036908334,18728.79049426237,804.530363411,6840.423267424633,,
Uganda,UGA,1994,1091,23327,1147,4658,3091,6111,4658,574,13153,61,1285,58086,1599,1292,74263,38,12541,3294,3224,27287,246,0,19627,118,7990,2163,,7156.636342662201,18813.245730084498,815.339623087,6932.82837138546,128,22
Uganda,UGA,1995,1126,23467,1155,4624,3114,6154,4735,586,13506,63,1285,58362,1575,1328,80722,39,13253,3366,3178,27639,249,0,19661,122,7718,2236,,7140.154671094495,18912.76063568373,780.363631291,7038.629464739507,387,145
Uganda,UGA,1996,1162,23639,1169,4599,3162,6228,4829,598,13479,66,1290,58560,1590,1377,84961,40,14028,3461,3149,27901,254,0,19610,125,7478,2335,,7186.115175434898,19069.115560944374,745.878801702,6923.173044399774,1311,413
Uganda,UGA,1997,1194,23383,1160,4490,3132,6192,4829,596,13451,68,1279,58292,1556,1380,87088,40,14562,3447,3045,28250,253,121,19598,126,7205,2384,,7216.970542779368,19182.178702334062,705.439227302,6830.008382340272,1187,239
Uganda,UGA,1998,1236,23719,1184,4470,3193,6296,4909,613,13761,71,1279,59106,1558,1428,87371,42,15737,3536,3153,28775,258,0,21473,128,7591,2498,,7244.768644009509,19300.84321292966,667.885262286,6733.077685604248,1076,81
Uganda,UGA,1999,1272,24036,1207,4457,3260,6403,4949,625,13937,74,1269,59848,1548,1450,86212,43,17758,3575,3253,29400,259,0,19523,129,8253,2588,,7222.538094560202,19284.085833445464,624.435314576,6679.788173102053,962,75
Uganda,UGA,2000,1313,24574,1246,4506,3367,6596,5051,649,14639,77,1284,60575,1565,1511,84101,45,19892,3697,3248,30029,263,0,18878,132,8211,2727,,7218.396333795704,19282.410959106146,593.897141668,6592.057123542275,930,297
Uganda,UGA,2001,1357,25006,1286,4558,3474,6796,5154,669,14919,80,1346,61328,1649,1580,81590,47,21607,3849,3324,30748,269,0,18398,136,8397,2774,,7633.576509689223,20079.392882185704,586.007910541,6864.702786984852,144,56
Uganda,UGA,2002,1398,25094,1299,4541,3511,6867,5163,670,15262,84,1317,61451,1651,1601,78567,49,22329,3895,3402,31483,271,0,17825,136,8489,2780,,7037.967055000042,20111.746255635575,566.79685278,6880.545897937682,813,173
Uganda,UGA,2003,1450,25335,1320,4559,3567,6971,5213,674,15725,88,1323,62420,1659,1641,75640,50,23079,3976,3438,32068,275,0,16558,137,7518,2807,,6841.730276615839,19647.805438649822,548.324692561,6484.387432301331,1363,231
Uganda,UGA,2004,1510,25690,1353,4604,3646,7136,5306,689,16418,92,1351,63870,1691,1699,72415,53,23460,4123,3550,32731,280,0,15907,140,7077,2863,,6647.86187612448,19401.186594571525,540.706179452,6298.266665039925,1789,193
Uganda,UGA,2005,1572,26151,1386,4660,3726,7306,5397,701,17075,97,1370,61880,1677,1758,67679,55,23529,4242,3631,33512,285,0,15568,143,7311,2916,,6282.752972764302,18595.205464586794,538.333621883,5828.164644254408,835,80
Uganda,UGA,2006,1641,26642,1436,4734,3801,7545,5549,725,17520,102,1409,58153,1805,1863,64663,59,23836,4475,3896,34158,297,0,15340,148,7594,2973,,6096.017546522351,18011.065121770356,554.735967868,5459.14096378178,,
Uganda,UGA,2007,1709,26862,1468,4765,3853,7702,5651,741,17807,107,1426,56181,1851,1962,65473,63,23716,4651,4057,34677,309,0,15166,151,7666,3009,,5969.17128702935,17448.144228961795,564.809899988,5069.011329135029,126,2
Uganda,UGA,2008,1788,26989,1489,4780,3875,7803,5711,745,18056,113,1419,53897,1813,2022,64836,66,23386,4756,4096,34938,319,49,15047,153,7516,3023,,5667.365413635094,16905.14593012013,555.80374932,4753.344483242719,251,3
Uganda,UGA,2009,1870,27204,1517,4811,3916,7933,5802,755,18478,120,1425,49876,1839,2101,62937,70,23046,4889,4120,35154,330,0,15036,155,7469,3057,,5513.738140646015,16520.613623334117,557.872203364,4486.7710863705715,27,11
Uganda,UGA,2010,1947,27365,1544,4836,3933,8040,5883,760,18929,125,1436,47534,1859,2151,61815,73,22827,4952,4158,35444,337,392,14959,157,7477,3069,,5487.784036377334,16316.55786021302,566.059775308,4367.307792763136,59,75
Uganda,UGA,2011,2033,27818,1588,4910,3985,8240,6015,775,19497,132,1465,41697,1904,2245,59648,78,22702,5118,4258,35420,347,50,15175,161,7594,3111,,5495.653308782604,16272.77614793322,590.448989953,4323.147001740951,,
Uganda,UGA,2012,2118,28277,1639,5010,4046,8485,6186,794,20167,138,1527,32282,1970,2347,55378,82,23200,5306,4159,35132,357,0,15962,167,7936,3154,,5559.49515445938,16375.615585491298,637.102772431,4317.2724805643065,0,5
Uganda,UGA,2013,2209,29007,1702,5155,4155,8820,6406,822,21013,144,1608,25278,2078,2472,48471,87,23537,5547,4090,34805,369,0,16735,175,8424,3227,,5739.493618947176,16533.4172854376,693.220767634,4411.194673230322,,
Uganda,UGA,2014,2304,29544,1743,5238,4224,9014,6523,829,21730,151,1617,22607,2055,2544,41366,92,23651,5641,3960,34209,380,0,16840,176,8301,3253,,5669.064018857824,16271.980399770999,698.97871826,4233.001108023355,336,98
Uganda,UGA,2015,2403,29992,1772,5292,4278,9125,6587,827,22327,158,1586,23392,2013,2595,36182,96,23649,5668,3851,33442,391,0,16436,176,7832,3274,,5372.547467825139,15579.602626656428,682.560504302,3879.663650419317,194,4
Uganda,UGA,2016,2531,30706,1820,5410,4353,9349,6733,837,23021,167,1597,23461,2007,2665,33207,101,24023,5779,3814,32764,403,0,16406,178,7678,3323,,5117.90432421293,15084.68571621491,682.364000558,3602.428795390108,0,75
Uganda,UGA,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915.037996495072,14830.623024630808,,3440.3681816837448,,7
Ukraine,UKR,1990,14422,366661,2504,36916,7903,8289,8762,130,103150,2150,2566,0,6323,4863,1053,2681,3068,11394,304,5444,8340,0,354,893,425,12455,,884.7815044888862,6580.017530352112,1.86478362027,171.57760138905206,,
Ukraine,UKR,1991,14617,388042,2628,38437,8758,8905,9099,128,107493,2171,2817,0,6959,5460,1167,2756,3275,11893,297,5061,8838,0,341,950,430,13430,,861.6832077706088,6666.181729193506,1.85992175609,167.19793149411925,0,0
Ukraine,UKR,1992,14689,407081,2728,39611,9583,9441,9429,125,110944,2178,3120,0,7510,6233,1303,2823,3599,12265,300,4727,9355,0,337,1011,432,14626,,842.7197679177352,6836.364892154208,1.85108106725,163.3941550372291,0,1
Ukraine,UKR,1993,14701,428669,2786,40659,10341,9865,9609,123,112814,2183,3397,0,7804,6901,1597,2864,3904,12106,308,4479,9709,0,345,1066,443,15651,,843.6107378933395,7183.773687445414,1.83864092268,163.212885960424,,
Ukraine,UKR,1994,14666,447971,2855,41614,11260,10292,9752,128,114698,2188,3751,0,8609,7689,1850,2902,4379,12324,310,4314,10134,0,361,1121,456,17068,,872.9935798969066,7661.657698141016,1.83410012458,165.02780016083216,0,4
Ukraine,UKR,1995,14616,474597,2976,43163,12886,10847,10085,132,118347,2189,4179,0,9625,8401,2404,2964,5056,12706,329,4167,10789,0,365,1185,463,18982,,910.4563834228202,8421.930291772624,1.84124966802,162.26617702694048,0,0
Ukraine,UKR,1996,14499,467872,2830,40935,13047,10394,9869,124,114139,2166,4299,0,9397,8412,2855,2900,5369,11640,302,3993,10553,0,344,1194,453,19033,,865.4336581351276,8431.150742299387,1.81758355566,154.5128629408713,0,0
Ukraine,UKR,1997,14415,452755,2612,37691,12711,9629,9442,113,108406,2148,4181,0,8877,7902,3115,2804,5340,10406,260,3793,9986,0,320,1140,431,18364,,803.8414958615145,8199.25473425462,1.79086336317,146.00430947384618,0,2
Ukraine,UKR,1998,14433,432076,2381,33876,12058,8827,8994,102,102031,2145,3966,0,8427,7325,3064,2713,5140,9398,228,3605,9352,0,287,1060,411,17494,,749.4017323387867,7899.039142476322,1.75976259342,139.24829917293766,,
Ukraine,UKR,1999,14598,448777,2423,33187,13073,8889,9103,112,103134,2167,4156,0,8636,7325,3694,2807,5714,9675,223,3449,9505,0,265,1059,404,17833,,758.4205250705822,8373.509912965581,1.76974202478,136.14022990308277,0,1
Ukraine,UKR,2000,14684,461581,2425,32180,14366,8884,9212,117,103529,2184,4333,0,8617,7284,4386,2903,6236,10241,219,3324,9669,0,233,1069,382,18050,,753.4719173724769,8873.223134173682,1.78368539321,128.85143160740802,0,0
Ukraine,UKR,2001,14655,457472,2374,29693,15168,8579,9022,118,101214,2212,4328,0,8313,6985,4138,2957,6369,10666,213,3192,9497,0,204,1047,329,17303,,733.1856439320734,8827.245398083296,1.78499379612,113.78745515357319,,
Ukraine,UKR,2002,14728,460820,2376,27785,16367,8430,8886,120,100103,2252,4717,0,7800,6711,3806,3026,6429,10966,210,3061,9472,0,180,1024,290,16754,,759.8652928987196,8966.968599526175,1.79209947172,102.22146046220081,0,1
Ukraine,UKR,2003,14873,468222,2408,26164,17924,8388,8870,125,99439,2294,4213,0,7274,6486,4169,3105,6632,11170,203,2974,9555,0,155,1022,259,16393,,737.7926229059893,8922.585718959961,1.80460173975,93.42369794061632,0,0
Ukraine,UKR,2004,15113,475899,2495,24729,20150,8460,8910,137,99730,2338,4119,0,7023,6403,4561,3199,6982,11550,193,2885,9841,0,135,1020,223,16185,,722.3369361551241,9044.741954849374,1.82440613254,85.23976034564207,,
Ukraine,UKR,2005,15366,493265,2687,23435,22454,8724,8885,151,100671,2393,3835,0,6438,6272,8201,3283,7304,11799,167,2840,10127,363,118,1030,181,16038,,689.5478250600601,9120.749685524557,1.853185227,77.85091565842764,,
Ukraine,UKR,2006,15520,477362,2630,20997,22381,8356,8575,154,96725,2450,3450,0,5680,5820,8602,3277,6696,11188,154,2707,9873,331,107,959,154,15007,,598.4147629646137,8644.418992130708,1.85090308978,71.14802191267545,,
Ukraine,UKR,2007,15764,489447,2752,20273,24392,8574,8687,168,98292,2519,3366,0,5619,5769,9023,3375,6699,11481,169,2646,10274,311,99,924,141,15174,,591.8784085988401,8830.194918168429,1.88111652774,68.9065923296905,68,0
Ukraine,UKR,2008,16076,490537,2771,19070,24864,8518,8627,176,97871,2578,3147,0,5180,5455,9579,3408,6293,10798,166,2588,10260,298,97,876,130,14711,,567.4977218994202,8690.473904927978,1.89194107532,66.63196618949294,65,0
Ukraine,UKR,2009,16371,452254,2531,16486,21107,7700,8018,158,90439,2616,2599,0,4144,4587,9195,3264,4994,8653,156,2519,9141,229,90,741,115,12738,,497.1144443133321,7751.61471915501,1.85650215064,59.461488723363956,49,0
Ukraine,UKR,2010,16703,437936,2453,15155,19257,7380,7747,154,87346,2666,2299,0,3690,4117,9073,3205,4324,7661,141,2436,8622,214,86,670,105,11771,,466.77962530211545,7384.4005689955775,1.8469628044,54.98373513217272,0,1
Ukraine,UKR,2011,17057,421339,2390,14078,18109,7109,7579,152,85216,2705,2221,0,3345,3819,8855,3172,3895,7076,122,2330,8363,206,84,629,99,11192,,449.23695048906603,7179.325044483277,1.81775432989,50.92347774726224,0,0
Ukraine,UKR,2012,17579,427875,2467,13869,18513,7263,7754,162,86968,2765,2099,0,3327,3774,8583,3228,3808,7018,115,2228,8503,189,81,614,97,11274,,419.3886462083663,7299.91865091259,1.82105939369,49.92750042176072,0,1
Ukraine,UKR,2013,18058,430153,2480,13957,18459,7283,7732,165,86729,2806,2071,0,3310,3789,7859,3280,3584,6900,120,2103,8594,0,77,607,99,11275,,403.33675507432713,7488.197025525299,1.81048144759,48.27460627044831,0,1
Ukraine,UKR,2014,18569,414299,2426,12958,17599,7007,7600,172,84283,2863,1964,0,3105,3714,6355,3277,3346,6611,107,2013,8435,221,73,591,95,10916,,400.5863969861846,7436.36196669209,1.79296628203,50.54496010756723,3018,1396
Ukraine,UKR,2015,19196,422114,2443,13671,17545,7113,7730,166,85374,2940,2019,0,3185,3761,6937,3334,3347,6672,108,1943,8527,0,72,596,100,11038,,529.1451708818764,9885.408808522687,1.7921678656,67.86882672707938,541,765
Ukraine,UKR,2016,19870,432333,2499,14187,17704,7277,7898,168,87040,3025,2078,0,3253,3869,6682,3409,3425,6775,110,1891,8633,0,72,613,103,11229,,508.5198569879387,9941.81507375823,1.80125478589,67.42956958054282,0,48
Ukraine,UKR,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.74220095672877,9215.05551158141,,62.248584870196844,,40
United Arab Emirates,ARE,1990,61,1569,161,232,63,335,61,6,452,5,45,0,55,31,2,17,35,639,9,373,9,0,24,11,21,71,,47.91451840502413,158.02054601791784,15.7111763093,5.850905718195668,,
United Arab Emirates,ARE,1991,65,1651,170,245,65,355,63,6,478,5,46,0,55,32,3,19,35,676,9,361,9,0,24,11,21,78,,43.877924005413725,159.9884876680107,16.1216515186,5.291423719501873,,
United Arab Emirates,ARE,1992,70,1740,180,259,68,377,64,7,506,6,47,0,56,32,3,20,36,712,10,353,9,0,23,11,21,84,,47.13296204771482,163.17729144767023,16.4980867836,4.714250765195715,0,0
United Arab Emirates,ARE,1993,73,1830,190,274,71,399,66,7,535,6,49,1,58,33,4,22,36,752,10,349,10,0,23,12,22,92,,44.65136294443161,167.40838756567396,16.8021032325,4.31565846972596,,
United Arab Emirates,ARE,1994,77,1930,203,290,74,425,68,7,568,6,51,1,59,34,5,24,36,789,10,341,11,0,22,12,22,99,,45.273032951424895,172.39240463236771,16.9939577319,3.9393120724768766,,
United Arab Emirates,ARE,1995,83,2039,216,306,77,453,69,8,603,7,52,1,60,36,5,26,36,824,10,331,11,0,22,13,22,111,,45.84176216872577,178.22876589092786,17.1271559268,3.52402791076564,0,0
United Arab Emirates,ARE,1996,90,2122,228,318,80,481,71,8,636,7,53,1,61,37,6,28,35,854,10,311,12,0,21,14,22,117,,46.14906116467227,182.87600109994847,17.487283358,3.173358780419721,,
United Arab Emirates,ARE,1997,97,2197,239,328,83,508,72,8,669,8,54,1,61,38,7,29,35,878,10,287,12,0,21,14,23,125,,47.04732165858338,189.06005484697138,17.7575110432,2.9963679680269935,,
United Arab Emirates,ARE,1998,103,2265,252,340,87,535,74,8,702,9,56,1,62,40,8,31,34,913,10,274,12,0,21,15,22,129,,52.573971289454114,204.29523851493215,18.0471290701,3.0943032800137176,,
United Arab Emirates,ARE,1999,107,2337,265,353,91,564,76,9,739,9,57,1,63,42,10,34,34,953,9,265,13,0,21,15,22,136,,49.24450019683247,219.06657980165164,18.4585402021,3.177973963000977,,
United Arab Emirates,ARE,2000,110,2394,276,364,95,588,78,9,774,10,59,1,64,44,11,37,34,986,9,251,13,0,21,15,22,143,,50.92353995579573,230.1220849064787,18.7667586134,3.239974389385604,,
United Arab Emirates,ARE,2001,112,2431,285,371,99,608,80,9,811,10,74,1,66,47,13,40,33,1034,9,244,14,0,20,16,22,152,,52.35147479028413,238.2270807143591,19.340964674,3.3103515974984004,,
United Arab Emirates,ARE,2002,114,2484,296,382,103,631,82,10,853,10,62,1,68,50,15,44,32,1091,9,237,15,0,20,16,21,163,,54.442988530116985,240.90184627627667,19.7202983124,3.4025722327768992,,
United Arab Emirates,ARE,2003,118,2542,306,393,108,653,85,10,896,11,63,1,69,53,18,47,32,1222,9,230,16,0,21,16,21,194,,56.735457804072695,253.59020756855384,19.6516950954,3.445533141331859,,
United Arab Emirates,ARE,2004,126,2690,327,422,116,695,90,11,972,12,67,1,72,56,23,53,33,1376,9,221,17,0,21,17,22,229,,59.981830869734154,265.9673062366234,20.0875807315,3.4959554784075366,,
United Arab Emirates,ARE,2005,138,2986,364,471,132,774,100,12,1098,13,73,1,76,63,28,61,36,1506,9,203,20,0,23,19,22,256,,61.980046539612964,269.84289223147306,21.2248122976,3.493878750662091,,
United Arab Emirates,ARE,2006,147,3291,401,523,147,847,110,14,1223,15,82,1,85,69,35,72,39,1686,9,191,23,0,24,21,24,293,,64.38271230043284,282.05865794577136,23.7719033679,3.494372517406627,,
United Arab Emirates,ARE,2007,159,3751,458,611,170,975,127,16,1411,16,91,0,99,82,44,86,42,2014,10,237,27,0,26,25,26,347,0,77.42582128406701,296.3039030443778,26.967316691,3.9103445725847794,,
United Arab Emirates,ARE,2008,173,4300,525,703,195,1110,145,18,1614,18,116,0,113,95,53,100,49,2651,12,279,32,0,29,29,29,312,1,90.31319107606554,320.305842864163,29.4132846149,4.358672814535366,,
United Arab Emirates,ARE,2009,186,4954,602,811,227,1269,166,22,1849,20,118,0,129,109,64,115,54,3044,13,319,37,0,32,32,33,358,0,111.7281835703567,361.7861830734354,31.7447347839,5.160229582883246,,
